PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,RelativeHumidity,WindSpeed10m,Zenith
2020-11-01T04:00:00Z,2020-11-01T03:00:00Z,PT60M,12.7,162,0.0,0,0,0,0,79.2,0.2,130
2020-11-01T05:00:00Z,2020-11-01T04:00:00Z,PT60M,12.2,-179,0.0,0,0,0,0,79.3,0.2,132
2020-11-01T06:00:00Z,2020-11-01T05:00:00Z,PT60M,11.6,-160,0.0,0,0,0,0,80.3,0.4,130
2020-11-01T07:00:00Z,2020-11-01T06:00:00Z,PT60M,10.9,-143,0.0,0,0,0,0,81.6,0.8,124
2020-11-01T08:00:00Z,2020-11-01T07:00:00Z,PT60M,10.4,-130,1.9,0,0,0,0,82.4,0.8,115
2020-11-01T09:00:00Z,2020-11-01T08:00:00Z,PT60M,9.9,-119,4.5,0,0,0,0,83.0,0.6,105
2020-11-01T10:00:00Z,2020-11-01T09:00:00Z,PT60M,9.7,-110,4.2,1,7,1,2,83.3,0.5,94
2020-11-01T11:00:00Z,2020-11-01T10:00:00Z,PT60M,12.0,-102,9.5,57,211,34,91,74.5,0.5,81
2020-11-01T12:00:00Z,2020-11-01T11:00:00Z,PT60M,14.6,-94,14.7,143,336,126,269,64.7,0.1,69
2020-11-01T13:00:00Z,2020-11-01T12:00:00Z,PT60M,16.7,-85,2.1,105,758,422,527,56.8,0.4,57
2020-11-01T14:00:00Z,2020-11-01T13:00:00Z,PT60M,19.2,-75,0.0,96,894,640,737,48.6,1.5,44
2020-11-01T15:00:00Z,2020-11-01T14:00:00Z,PT60M,21.5,-61,0.0,107,929,782,889,43.0,2.1,33
2020-11-01T16:00:00Z,2020-11-01T15:00:00Z,PT60M,23.4,-37,0.0,121,935,859,980,38.3,2.5,23
2020-11-01T17:00:00Z,2020-11-01T16:00:00Z,PT60M,25.0,2,0.0,127,933,880,1007,34.9,3.1,19
2020-11-01T18:00:00Z,2020-11-01T17:00:00Z,PT60M,25.5,40,0.0,127,922,842,969,34.1,3.9,24
2020-11-01T19:00:00Z,2020-11-01T18:00:00Z,PT60M,25.4,63,0.0,126,893,741,867,33.6,4.4,34
2020-11-01T20:00:00Z,2020-11-01T19:00:00Z,PT60M,24.9,77,0.0,117,843,590,707,34.1,4.4,46
2020-11-01T21:00:00Z,2020-11-01T20:00:00Z,PT60M,23.4,87,0.0,100,760,405,504,37.8,4.2,58
2020-11-01T22:00:00Z,2020-11-01T21:00:00Z,PT60M,21.5,95,0.0,74,613,209,282,43.1,3.8,70
2020-11-01T23:00:00Z,2020-11-01T22:00:00Z,PT60M,18.3,103,4.1,35,285,46,81,52.7,2.9,83
2020-11-02T00:00:00Z,2020-11-01T23:00:00Z,PT60M,14.6,111,24.2,0,0,0,0,64.7,2.0,95
2020-11-02T01:00:00Z,2020-11-02T00:00:00Z,PT60M,12.3,120,0.9,0,0,0,0,72.3,1.2,106
2020-11-02T02:00:00Z,2020-11-02T01:00:00Z,PT60M,11.7,131,0.0,0,0,0,0,74.1,0.5,116
2020-11-02T03:00:00Z,2020-11-02T02:00:00Z,PT60M,11.6,145,0.0,0,0,0,0,72.7,0.6,125
2020-11-02T04:00:00Z,2020-11-02T03:00:00Z,PT60M,11.3,162,0.0,0,0,0,0,71.9,0.2,130
2020-11-02T05:00:00Z,2020-11-02T04:00:00Z,PT60M,10.9,-179,0.0,0,0,0,0,70.7,0.1,132
2020-11-02T06:00:00Z,2020-11-02T05:00:00Z,PT60M,10.5,-160,0.0,0,0,0,0,71.2,0.5,130
2020-11-02T07:00:00Z,2020-11-02T06:00:00Z,PT60M,10.3,-143,0.0,0,0,0,0,73.0,0.5,124
2020-11-02T08:00:00Z,2020-11-02T07:00:00Z,PT60M,10.1,-130,0.0,0,0,0,0,73.5,0.2,115
2020-11-02T09:00:00Z,2020-11-02T08:00:00Z,PT60M,9.8,-119,0.0,0,0,0,0,74.6,0.3,105
2020-11-02T10:00:00Z,2020-11-02T09:00:00Z,PT60M,9.6,-110,0.8,2,8,1,2,75.5,0.5,93
2020-11-02T11:00:00Z,2020-11-02T10:00:00Z,PT60M,12.1,-102,0.4,39,380,67,105,66.3,0.5,81
2020-11-02T12:00:00Z,2020-11-02T11:00:00Z,PT60M,15.5,-94,0.0,72,669,244,315,55.0,0.2,69
2020-11-02T13:00:00Z,2020-11-02T12:00:00Z,PT60M,18.3,-86,0.0,93,805,446,540,46.5,0.3,56
2020-11-02T14:00:00Z,2020-11-02T13:00:00Z,PT60M,21.2,-76,0.0,108,878,630,739,39.1,1.3,44
2020-11-02T15:00:00Z,2020-11-02T14:00:00Z,PT60M,23.3,-61,0.0,116,920,776,892,34.8,2.4,32
2020-11-02T16:00:00Z,2020-11-02T15:00:00Z,PT60M,24.9,-37,0.0,107,956,881,988,31.8,3.1,23
2020-11-02T17:00:00Z,2020-11-02T16:00:00Z,PT60M,26.2,2,0.0,108,958,906,1014,29.4,3.7,19
2020-11-02T18:00:00Z,2020-11-02T17:00:00Z,PT60M,26.7,41,0.0,109,950,869,978,28.1,4.4,24
2020-11-02T19:00:00Z,2020-11-02T18:00:00Z,PT60M,26.6,64,0.0,108,926,770,878,27.6,4.5,34
2020-11-02T20:00:00Z,2020-11-02T19:00:00Z,PT60M,26.1,77,0.0,99,881,618,718,28.6,4.0,45
2020-11-02T21:00:00Z,2020-11-02T20:00:00Z,PT60M,25.1,87,0.0,84,805,430,515,31.6,3.8,58
2020-11-02T22:00:00Z,2020-11-02T21:00:00Z,PT60M,23.1,95,0.0,64,666,228,292,37.5,3.9,70
2020-11-02T23:00:00Z,2020-11-02T22:00:00Z,PT60M,19.4,103,3.6,33,324,53,87,49.5,2.8,83
2020-11-03T00:00:00Z,2020-11-02T23:00:00Z,PT60M,15.8,111,21.7,1,0,0,1,61.1,2.0,95
2020-11-03T01:00:00Z,2020-11-03T00:00:00Z,PT60M,13.6,120,0.9,0,0,0,0,68.8,1.6,106
2020-11-03T02:00:00Z,2020-11-03T01:00:00Z,PT60M,12.3,132,0.0,0,0,0,0,73.9,0.8,116
2020-11-03T03:00:00Z,2020-11-03T02:00:00Z,PT60M,11.7,145,0.0,0,0,0,0,74.6,0.7,124
2020-11-03T04:00:00Z,2020-11-03T03:00:00Z,PT60M,11.3,162,0.0,0,0,0,0,74.9,0.7,130
2020-11-03T05:00:00Z,2020-11-03T04:00:00Z,PT60M,11.0,-179,0.0,0,0,0,0,74.4,0.6,132
2020-11-03T06:00:00Z,2020-11-03T05:00:00Z,PT60M,10.4,-160,0.0,0,0,0,0,75.8,0.4,129
2020-11-03T07:00:00Z,2020-11-03T06:00:00Z,PT60M,10.0,-144,0.5,0,0,0,0,76.2,0.2,123
2020-11-03T08:00:00Z,2020-11-03T07:00:00Z,PT60M,10.0,-130,9.6,0,0,0,0,74.8,0.3,115
2020-11-03T09:00:00Z,2020-11-03T08:00:00Z,PT60M,9.9,-119,12.5,0,0,0,0,74.5,0.2,105
2020-11-03T10:00:00Z,2020-11-03T09:00:00Z,PT60M,10.4,-110,22.8,2,1,0,2,72.1,0.2,93
2020-11-03T11:00:00Z,2020-11-03T10:00:00Z,PT60M,12.9,-102,3.3,37,405,72,110,63.0,0.3,81
2020-11-03T12:00:00Z,2020-11-03T11:00:00Z,PT60M,16.0,-94,0.1,61,716,262,323,52.8,0.5,69
2020-11-03T13:00:00Z,2020-11-03T12:00:00Z,PT60M,18.9,-86,0.0,77,846,471,547,43.2,0.2,56
2020-11-03T14:00:00Z,2020-11-03T13:00:00Z,PT60M,21.9,-76,0.0,87,915,659,747,36.1,1.4,44
2020-11-03T15:00:00Z,2020-11-03T14:00:00Z,PT60M,23.9,-62,0.0,96,950,803,899,32.5,2.4,32
2020-11-03T16:00:00Z,2020-11-03T15:00:00Z,PT60M,25.7,-38,0.0,105,959,885,990,29.5,3.1,23
2020-11-03T17:00:00Z,2020-11-03T16:00:00Z,PT60M,27.0,3,0.0,107,962,911,1019,27.0,3.5,19
2020-11-03T18:00:00Z,2020-11-03T17:00:00Z,PT60M,28.0,41,0.0,106,957,877,983,23.9,3.5,23
2020-11-03T19:00:00Z,2020-11-03T18:00:00Z,PT60M,28.9,64,0.0,103,937,781,884,20.3,3.7,33
2020-11-03T20:00:00Z,2020-11-03T19:00:00Z,PT60M,29.0,77,0.0,95,895,630,726,19.1,4.4,45
2020-11-03T21:00:00Z,2020-11-03T20:00:00Z,PT60M,27.9,87,0.0,82,818,439,522,21.2,4.5,58
2020-11-03T22:00:00Z,2020-11-03T21:00:00Z,PT60M,25.7,95,0.0,63,678,234,297,27.0,4.1,70
2020-11-03T23:00:00Z,2020-11-03T22:00:00Z,PT60M,21.7,103,4.0,34,334,56,90,39.3,3.2,82
2020-11-04T00:00:00Z,2020-11-03T23:00:00Z,PT60M,17.7,111,27.4,1,0,0,1,51.4,2.5,94
2020-11-04T01:00:00Z,2020-11-04T00:00:00Z,PT60M,15.3,121,1.9,0,0,0,0,60.1,1.9,106
2020-11-04T02:00:00Z,2020-11-04T01:00:00Z,PT60M,14.0,132,0.0,0,0,0,0,67.1,0.9,116
2020-11-04T03:00:00Z,2020-11-04T02:00:00Z,PT60M,13.6,146,4.5,0,0,0,0,67.7,0.7,124
2020-11-04T04:00:00Z,2020-11-04T03:00:00Z,PT60M,13.2,162,10.1,0,0,0,0,69.0,0.9,129
2020-11-04T05:00:00Z,2020-11-04T04:00:00Z,PT60M,12.8,-179,10.0,0,0,0,0,71.8,1.1,131
2020-11-04T06:00:00Z,2020-11-04T05:00:00Z,PT60M,12.1,-160,48.7,0,0,0,0,76.2,1.0,129
2020-11-04T07:00:00Z,2020-11-04T06:00:00Z,PT60M,11.4,-144,61.4,0,0,0,0,79.8,0.8,123
2020-11-04T08:00:00Z,2020-11-04T07:00:00Z,PT60M,11.0,-131,55.0,0,0,0,0,81.4,0.7,115
2020-11-04T09:00:00Z,2020-11-04T08:00:00Z,PT60M,10.7,-120,45.3,0,0,0,0,82.5,0.6,104
2020-11-04T10:00:00Z,2020-11-04T09:00:00Z,PT60M,10.7,-111,28.3,2,0,0,2,83.2,0.5,93
2020-11-04T11:00:00Z,2020-11-04T10:00:00Z,PT60M,12.7,-102,34.8,62,42,8,70,75.8,0.4,81
2020-11-04T12:00:00Z,2020-11-04T11:00:00Z,PT60M,14.7,-95,21.7,149,263,106,255,65.1,0.4,69
2020-11-04T13:00:00Z,2020-11-04T12:00:00Z,PT60M,16.3,-86,0.8,102,772,430,532,57.7,0.8,56
2020-11-04T14:00:00Z,2020-11-04T13:00:00Z,PT60M,18.8,-77,0.1,106,869,628,734,50.4,1.2,44
2020-11-04T15:00:00Z,2020-11-04T14:00:00Z,PT60M,21.0,-62,1.4,141,864,732,873,44.0,2.3,32
2020-11-04T16:00:00Z,2020-11-04T15:00:00Z,PT60M,22.7,-38,7.3,245,715,661,906,39.5,3.3,22
2020-11-04T17:00:00Z,2020-11-04T16:00:00Z,PT60M,23.8,3,1.0,141,901,855,996,36.5,3.9,18
2020-11-04T18:00:00Z,2020-11-04T17:00:00Z,PT60M,23.9,42,5.7,229,747,686,915,35.9,4.6,23
2020-11-04T19:00:00Z,2020-11-04T18:00:00Z,PT60M,23.5,64,2.0,154,836,699,852,35.5,5.0,33
2020-11-04T20:00:00Z,2020-11-04T19:00:00Z,PT60M,22.9,78,2.0,137,794,561,698,35.7,4.7,45
2020-11-04T21:00:00Z,2020-11-04T20:00:00Z,PT60M,21.8,88,2.4,116,709,383,499,38.8,4.2,57
2020-11-04T22:00:00Z,2020-11-04T21:00:00Z,PT60M,20.1,96,4.9,86,533,193,280,44.3,3.7,70
2020-11-04T23:00:00Z,2020-11-04T22:00:00Z,PT60M,17.5,103,7.1,42,246,43,85,53.5,3.0,82
2020-11-05T00:00:00Z,2020-11-04T23:00:00Z,PT60M,14.5,112,22.8,1,0,0,1,65.7,2.0,94
2020-11-05T01:00:00Z,2020-11-05T00:00:00Z,PT60M,12.6,121,0.9,0,0,0,0,74.0,1.4,105
2020-11-05T02:00:00Z,2020-11-05T01:00:00Z,PT60M,11.9,132,0.0,0,0,0,0,76.5,1.0,115
2020-11-05T03:00:00Z,2020-11-05T02:00:00Z,PT60M,11.3,146,0.0,0,0,0,0,78.0,0.7,124
2020-11-05T04:00:00Z,2020-11-05T03:00:00Z,PT60M,10.8,162,0.0,0,0,0,0,78.7,0.6,129
2020-11-05T05:00:00Z,2020-11-05T04:00:00Z,PT60M,10.5,-179,0.0,0,0,0,0,78.9,0.7,131
2020-11-05T06:00:00Z,2020-11-05T05:00:00Z,PT60M,9.9,-160,0.0,0,0,0,0,79.5,0.4,129
2020-11-05T07:00:00Z,2020-11-05T06:00:00Z,PT60M,9.4,-144,0.0,0,0,0,0,80.0,0.3,123
2020-11-05T08:00:00Z,2020-11-05T07:00:00Z,PT60M,9.2,-131,0.0,0,0,0,0,80.5,0.8,114
2020-11-05T09:00:00Z,2020-11-05T08:00:00Z,PT60M,9.0,-120,0.0,0,0,0,0,81.5,0.8,104
2020-11-05T10:00:00Z,2020-11-05T09:00:00Z,PT60M,9.1,-111,0.7,2,14,1,4,82.0,0.5,93
2020-11-05T11:00:00Z,2020-11-05T10:00:00Z,PT60M,11.3,-103,0.1,35,450,80,115,73.8,0.6,81
2020-11-05T12:00:00Z,2020-11-05T11:00:00Z,PT60M,14.5,-95,0.0,61,717,266,327,60.9,0.7,68
2020-11-05T13:00:00Z,2020-11-05T12:00:00Z,PT60M,17.0,-87,0.0,76,843,473,549,52.0,0.3,56
2020-11-05T14:00:00Z,2020-11-05T13:00:00Z,PT60M,19.3,-77,0.0,87,911,660,747,45.9,1.7,44
2020-11-05T15:00:00Z,2020-11-05T14:00:00Z,PT60M,21.2,-63,0.0,95,946,803,898,41.3,2.7,32
2020-11-05T16:00:00Z,2020-11-05T15:00:00Z,PT60M,22.8,-39,0.0,106,953,883,988,37.7,3.3,22
2020-11-05T17:00:00Z,2020-11-05T16:00:00Z,PT60M,24.1,3,0.0,107,957,909,1016,34.5,3.5,18
2020-11-05T18:00:00Z,2020-11-05T17:00:00Z,PT60M,24.9,42,0.0,104,953,877,981,31.4,3.8,23
2020-11-05T19:00:00Z,2020-11-05T18:00:00Z,PT60M,25.3,65,0.0,98,937,785,883,28.5,4.1,33
2020-11-05T20:00:00Z,2020-11-05T19:00:00Z,PT60M,25.2,78,0.0,88,900,638,726,26.9,4.5,45
2020-11-05T21:00:00Z,2020-11-05T20:00:00Z,PT60M,24.3,88,0.0,74,833,451,525,26.6,4.4,57
2020-11-05T22:00:00Z,2020-11-05T21:00:00Z,PT60M,22.8,96,0.0,57,707,247,304,27.5,3.8,70
2020-11-05T23:00:00Z,2020-11-05T22:00:00Z,PT60M,19.8,104,3.4,32,380,64,97,33.3,2.8,82
2020-11-06T00:00:00Z,2020-11-05T23:00:00Z,PT60M,16.2,112,23.3,1,1,0,1,41.0,2.4,94
2020-11-06T01:00:00Z,2020-11-06T00:00:00Z,PT60M,13.8,121,1.0,0,0,0,0,45.5,1.9,105
2020-11-06T02:00:00Z,2020-11-06T01:00:00Z,PT60M,12.7,132,0.0,0,0,0,0,47.6,0.9,115
2020-11-06T03:00:00Z,2020-11-06T02:00:00Z,PT60M,12.2,146,0.0,0,0,0,0,47.5,0.5,123
2020-11-06T04:00:00Z,2020-11-06T03:00:00Z,PT60M,11.8,162,0.0,0,0,0,0,49.2,0.4,129
2020-11-06T05:00:00Z,2020-11-06T04:00:00Z,PT60M,11.1,-179,0.0,0,0,0,0,51.9,0.5,131
2020-11-06T06:00:00Z,2020-11-06T05:00:00Z,PT60M,10.6,-161,0.0,0,0,0,0,55.0,0.5,128
2020-11-06T07:00:00Z,2020-11-06T06:00:00Z,PT60M,10.1,-144,0.0,0,0,0,0,59.3,0.4,123
2020-11-06T08:00:00Z,2020-11-06T07:00:00Z,PT60M,9.7,-131,0.0,0,0,0,0,62.8,0.6,114
2020-11-06T09:00:00Z,2020-11-06T08:00:00Z,PT60M,9.3,-120,0.0,0,0,0,0,65.4,0.6,104
2020-11-06T10:00:00Z,2020-11-06T09:00:00Z,PT60M,9.5,-111,1.4,3,15,1,4,63.9,0.3,93
2020-11-06T11:00:00Z,2020-11-06T10:00:00Z,PT60M,12.3,-103,0.1,37,443,80,117,52.8,0.3,81
2020-11-06T12:00:00Z,2020-11-06T11:00:00Z,PT60M,15.8,-95,0.0,64,707,264,328,43.7,0.3,68
2020-11-06T13:00:00Z,2020-11-06T12:00:00Z,PT60M,18.2,-87,0.0,82,833,469,550,39.3,0.4,56
2020-11-06T14:00:00Z,2020-11-06T13:00:00Z,PT60M,20.4,-77,0.0,94,901,654,748,35.0,1.3,43
2020-11-06T15:00:00Z,2020-11-06T14:00:00Z,PT60M,22.3,-63,0.0,102,937,797,899,31.9,2.1,32
2020-11-06T16:00:00Z,2020-11-06T15:00:00Z,PT60M,23.9,-39,0.0,104,958,888,992,29.4,2.6,22
2020-11-06T17:00:00Z,2020-11-06T16:00:00Z,PT60M,25.2,2,0.0,104,962,916,1020,27.7,3.1,18
2020-11-06T18:00:00Z,2020-11-06T17:00:00Z,PT60M,25.9,42,0.0,103,954,880,983,27.5,3.7,23
2020-11-06T19:00:00Z,2020-11-06T18:00:00Z,PT60M,26.3,65,0.0,102,929,780,882,27.2,3.9,33
2020-11-06T20:00:00Z,2020-11-06T19:00:00Z,PT60M,26.3,79,0.0,95,886,630,725,27.5,4.0,45
2020-11-06T21:00:00Z,2020-11-06T20:00:00Z,PT60M,25.4,88,0.0,83,811,441,524,30.0,4.1,57
2020-11-06T22:00:00Z,2020-11-06T21:00:00Z,PT60M,23.6,96,0.0,64,678,239,303,34.0,3.8,70
2020-11-06T23:00:00Z,2020-11-06T22:00:00Z,PT60M,20.5,104,5.1,36,346,60,96,41.2,3.0,82
2020-11-07T00:00:00Z,2020-11-06T23:00:00Z,PT60M,16.8,112,26.1,1,0,0,1,49.9,2.5,94
2020-11-07T01:00:00Z,2020-11-07T00:00:00Z,PT60M,14.2,121,1.1,0,0,0,0,55.6,1.8,105
2020-11-07T02:00:00Z,2020-11-07T01:00:00Z,PT60M,13.2,132,0.0,0,0,0,0,56.6,0.8,115
2020-11-07T03:00:00Z,2020-11-07T02:00:00Z,PT60M,13.1,146,0.0,0,0,0,0,55.1,0.3,123
2020-11-07T04:00:00Z,2020-11-07T03:00:00Z,PT60M,12.9,162,0.0,0,0,0,0,56.6,0.5,129
2020-11-07T05:00:00Z,2020-11-07T04:00:00Z,PT60M,12.5,-179,0.0,0,0,0,0,59.9,0.5,130
2020-11-07T06:00:00Z,2020-11-07T05:00:00Z,PT60M,12.0,-161,0.0,0,0,0,0,63.3,0.4,128
2020-11-07T07:00:00Z,2020-11-07T06:00:00Z,PT60M,11.8,-144,0.0,0,0,0,0,65.1,0.5,122
2020-11-07T08:00:00Z,2020-11-07T07:00:00Z,PT60M,11.7,-131,0.0,0,0,0,0,65.4,0.6,114
2020-11-07T09:00:00Z,2020-11-07T08:00:00Z,PT60M,11.5,-120,0.0,0,0,0,0,65.7,0.6,104
2020-11-07T10:00:00Z,2020-11-07T09:00:00Z,PT60M,11.8,-111,2.3,3,20,2,5,64.5,0.6,92
2020-11-07T11:00:00Z,2020-11-07T10:00:00Z,PT60M,15.0,-103,0.2,36,472,86,122,52.4,0.6,81
2020-11-07T12:00:00Z,2020-11-07T11:00:00Z,PT60M,18.8,-96,0.0,62,734,275,337,41.9,0.5,68
2020-11-07T13:00:00Z,2020-11-07T12:00:00Z,PT60M,21.2,-87,0.0,77,858,484,562,36.8,0.1,56
2020-11-07T14:00:00Z,2020-11-07T13:00:00Z,PT60M,23.6,-78,0.0,88,925,673,761,31.4,1.1,43
2020-11-07T15:00:00Z,2020-11-07T14:00:00Z,PT60M,25.7,-64,0.0,97,957,815,912,27.5,2.0,31
2020-11-07T16:00:00Z,2020-11-07T15:00:00Z,PT60M,27.4,-39,0.0,109,961,893,1002,24.4,2.6,22
2020-11-07T17:00:00Z,2020-11-07T16:00:00Z,PT60M,28.7,2,0.0,112,960,916,1028,22.2,3.1,18
2020-11-07T18:00:00Z,2020-11-07T17:00:00Z,PT60M,29.3,43,0.0,111,952,880,991,21.7,3.9,22
2020-11-07T19:00:00Z,2020-11-07T18:00:00Z,PT60M,29.4,66,0.0,106,931,783,890,21.8,4.2,33
2020-11-07T20:00:00Z,2020-11-07T19:00:00Z,PT60M,28.9,79,0.0,98,887,632,730,23.1,4.3,44
2020-11-07T21:00:00Z,2020-11-07T20:00:00Z,PT60M,27.5,88,0.0,84,811,443,528,27.0,4.6,57
2020-11-07T22:00:00Z,2020-11-07T21:00:00Z,PT60M,25.5,96,0.0,65,678,241,306,32.0,4.2,69
2020-11-07T23:00:00Z,2020-11-07T22:00:00Z,PT60M,22.2,104,4.8,37,351,62,99,40.2,3.4,82
2020-11-08T00:00:00Z,2020-11-07T23:00:00Z,PT60M,18.2,112,27.6,2,0,0,2,50.8,3.1,94
2020-11-08T01:00:00Z,2020-11-08T00:00:00Z,PT60M,15.4,122,1.1,0,0,0,0,58.9,2.3,105
2020-11-08T02:00:00Z,2020-11-08T01:00:00Z,PT60M,13.9,133,0.0,0,0,0,0,63.1,1.2,115
2020-11-08T03:00:00Z,2020-11-08T02:00:00Z,PT60M,13.2,146,0.0,0,0,0,0,62.9,0.6,123
2020-11-08T04:00:00Z,2020-11-08T03:00:00Z,PT60M,13.1,163,0.0,0,0,0,0,62.1,0.2,128
2020-11-08T05:00:00Z,2020-11-08T04:00:00Z,PT60M,12.9,-179,0.0,0,0,0,0,63.6,0.1,130
2020-11-08T06:00:00Z,2020-11-08T05:00:00Z,PT60M,12.4,-161,0.0,0,0,0,0,66.5,0.1,128
2020-11-08T07:00:00Z,2020-11-08T06:00:00Z,PT60M,12.1,-145,0.0,0,0,0,0,68.0,0.5,122
2020-11-08T08:00:00Z,2020-11-08T07:00:00Z,PT60M,11.9,-131,0.0,0,0,0,0,68.4,0.6,114
2020-11-08T09:00:00Z,2020-11-08T08:00:00Z,PT60M,11.5,-121,0.0,0,0,0,0,69.8,0.3,104
2020-11-08T10:00:00Z,2020-11-08T09:00:00Z,PT60M,11.5,-112,3.7,3,16,1,5,69.2,0.8,92
2020-11-08T11:00:00Z,2020-11-08T10:00:00Z,PT60M,14.0,-104,0.2,39,442,81,121,59.3,0.5,80
2020-11-08T12:00:00Z,2020-11-08T11:00:00Z,PT60M,16.8,-96,0.5,72,683,258,330,52.2,0.7,68
2020-11-08T13:00:00Z,2020-11-08T12:00:00Z,PT60M,18.6,-88,0.0,89,820,464,553,49.1,1.1,56
2020-11-08T14:00:00Z,2020-11-08T13:00:00Z,PT60M,20.7,-78,0.0,103,890,649,752,43.8,1.9,43
2020-11-08T15:00:00Z,2020-11-08T14:00:00Z,PT60M,22.7,-64,1.0,132,894,762,894,39.6,2.6,31
2020-11-08T16:00:00Z,2020-11-08T15:00:00Z,PT60M,24.6,-40,0.6,136,918,855,990,35.9,3.0,21
2020-11-08T17:00:00Z,2020-11-08T16:00:00Z,PT60M,26.1,2,0.0,126,941,899,1024,32.4,3.2,17
2020-11-08T18:00:00Z,2020-11-08T17:00:00Z,PT60M,26.4,43,0.0,125,929,860,985,34.1,4.1,22
2020-11-08T19:00:00Z,2020-11-08T18:00:00Z,PT60M,25.9,66,0.0,124,900,759,883,36.4,4.7,32
2020-11-08T20:00:00Z,2020-11-08T19:00:00Z,PT60M,25.3,79,0.0,114,853,610,725,37.1,4.9,44
2020-11-08T21:00:00Z,2020-11-08T20:00:00Z,PT60M,24.0,89,0.0,98,775,425,524,40.9,4.5,57
2020-11-08T22:00:00Z,2020-11-08T21:00:00Z,PT60M,22.4,97,0.0,75,636,228,303,45.4,3.9,69
2020-11-08T23:00:00Z,2020-11-08T22:00:00Z,PT60M,19.7,104,5.4,42,301,54,96,53.2,3.3,82
2020-11-09T00:00:00Z,2020-11-08T23:00:00Z,PT60M,16.4,113,31.0,2,0,0,2,62.8,2.9,93
2020-11-09T01:00:00Z,2020-11-09T00:00:00Z,PT60M,13.8,122,6.8,0,0,0,0,70.4,2.1,105
2020-11-09T02:00:00Z,2020-11-09T01:00:00Z,PT60M,12.7,133,11.2,0,0,0,0,75.0,0.9,114
2020-11-09T03:00:00Z,2020-11-09T02:00:00Z,PT60M,12.3,146,5.6,0,0,0,0,76.3,0.7,123
2020-11-09T04:00:00Z,2020-11-09T03:00:00Z,PT60M,12.0,163,1.1,0,0,0,0,77.0,0.6,128
2020-11-09T05:00:00Z,2020-11-09T04:00:00Z,PT60M,11.8,-179,0.0,0,0,0,0,78.3,0.6,130
2020-11-09T06:00:00Z,2020-11-09T05:00:00Z,PT60M,11.4,-161,0.0,0,0,0,0,81.0,0.6,128
2020-11-09T07:00:00Z,2020-11-09T06:00:00Z,PT60M,11.0,-145,0.0,0,0,0,0,83.0,0.5,122
2020-11-09T08:00:00Z,2020-11-09T07:00:00Z,PT60M,10.7,-132,0.0,0,0,0,0,83.6,0.2,114
2020-11-09T09:00:00Z,2020-11-09T08:00:00Z,PT60M,10.5,-121,0.4,0,0,0,0,83.9,0.4,103
2020-11-09T10:00:00Z,2020-11-09T09:00:00Z,PT60M,10.8,-112,4.5,4,17,1,5,83.5,0.4,92
2020-11-09T11:00:00Z,2020-11-09T10:00:00Z,PT60M,13.1,-104,1.5,44,421,76,120,75.4,0.5,80
2020-11-09T12:00:00Z,2020-11-09T11:00:00Z,PT60M,15.6,-96,0.2,69,700,266,334,68.2,0.2,68
2020-11-09T13:00:00Z,2020-11-09T12:00:00Z,PT60M,17.7,-88,0.0,86,827,470,556,61.7,0.4,55
2020-11-09T14:00:00Z,2020-11-09T13:00:00Z,PT60M,20.4,-78,0.0,99,897,655,754,51.6,1.7,43
2020-11-09T15:00:00Z,2020-11-09T14:00:00Z,PT60M,22.7,-65,0.0,107,935,799,906,43.6,2.4,31
2020-11-09T16:00:00Z,2020-11-09T15:00:00Z,PT60M,24.7,-40,0.0,111,953,888,999,37.4,2.7,21
2020-11-09T17:00:00Z,2020-11-09T16:00:00Z,PT60M,26.2,2,0.0,113,955,914,1027,33.2,2.9,17
2020-11-09T18:00:00Z,2020-11-09T17:00:00Z,PT60M,26.9,44,0.0,113,945,876,988,32.6,3.5,22
2020-11-09T19:00:00Z,2020-11-09T18:00:00Z,PT60M,27.2,66,0.0,112,916,775,886,32.3,4.0,32
2020-11-09T20:00:00Z,2020-11-09T19:00:00Z,PT60M,27.1,80,0.0,103,873,625,729,31.8,4.4,44
2020-11-09T21:00:00Z,2020-11-09T20:00:00Z,PT60M,26.2,89,0.0,88,801,441,530,33.9,4.5,57
2020-11-09T22:00:00Z,2020-11-09T21:00:00Z,PT60M,24.6,97,0.0,67,675,243,310,37.5,3.9,69
2020-11-09T23:00:00Z,2020-11-09T22:00:00Z,PT60M,22.0,105,3.8,38,369,66,104,44.8,3.1,81
2020-11-10T00:00:00Z,2020-11-09T23:00:00Z,PT60M,18.2,113,26.1,2,0,0,2,56.4,2.6,93
2020-11-10T01:00:00Z,2020-11-10T00:00:00Z,PT60M,15.4,122,1.0,0,0,0,0,66.7,2.0,104
2020-11-10T02:00:00Z,2020-11-10T01:00:00Z,PT60M,13.9,133,0.0,0,0,0,0,72.1,1.2,114
2020-11-10T03:00:00Z,2020-11-10T02:00:00Z,PT60M,13.2,146,0.0,0,0,0,0,73.6,0.8,122
2020-11-10T04:00:00Z,2020-11-10T03:00:00Z,PT60M,12.7,163,0.0,0,0,0,0,73.8,0.5,128
2020-11-10T05:00:00Z,2020-11-10T04:00:00Z,PT60M,12.3,-179,0.0,0,0,0,0,74.0,0.4,130
2020-11-10T06:00:00Z,2020-11-10T05:00:00Z,PT60M,11.9,-161,0.0,0,0,0,0,75.8,0.3,127
